experiment_name,id,effort_level,component,rating,rt,profile,score_diff,score_weighted,score_slope
ratingclicks_within,48457,High,Performance,1,1.8965,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Physical,3,3.3444,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Depend,21,4.4781,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Meaning,1,1.6777,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Effort,18,6.4109,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Mental,2,2.2963,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48457,High,Temporal,1,2.0977,Increasing,17,8.5,8.500000000000004
ratingclicks_within,48531,Low,Effort,6,4.7289,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Mental,4,2.3865,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Performance,4,7.6054,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Temporal,5,6.1917,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Efficient,17,4.605,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Physical,1,1.8668,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Pleasure,1,4.6036,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Frustration,4,2.9242,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Meaning,11,4.9539,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Low,Depend,7,8.2717,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Frustration,6,4.1235,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Meaning,11,3.1163,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Performance,2,3.1339,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Physical,5,2.6051,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Depend,2,4.8668,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Mental,1,2.6617,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Effort,4,3.5352,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Efficient,14,2.9624,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Temporal,4,5.4327,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,Medium,Pleasure,1,3.4024,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Efficient,8,5.7697,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Physical,5,3.0284,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Meaning,11,1.6483,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Depend,7,7.3705,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Performance,3,5.4602,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Frustration,4,4.1143,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Mental,3,4.0795,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Pleasure,1,2.9173,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Effort,4,3.8296,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48531,High,Temporal,3,3.8822,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48545,Low,Pleasure,14,3.586,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Effort,12,39.908,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Temporal,11,19.577,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Physical,13,1.452,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Performance,14,0.485,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Meaning,15,0.385,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Efficient,15,0.403,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Frustration,15,1.168,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Depend,13,0.872,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Low,Mental,14,26.552,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Depend,14,2.416,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Temporal,16,0.552,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Efficient,16,19.148,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Physical,13,2.922,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Frustration,12,0.99,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Meaning,12,0.674,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Mental,11,0.669,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Pleasure,14,0.486,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Effort,13,1.468,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,Medium,Performance,15,0.804,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Performance,9,13.692,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Temporal,12,16.957,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Meaning,11,17.918,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Pleasure,11,4.001,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Depend,9,1.187,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Physical,10,9.118,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Effort,14,0.457,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Mental,10,0.507,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Efficient,9,0.96,Increasing,2,1,0.9999999999999978
ratingclicks_within,48545,High,Frustration,12,0.653,Increasing,2,1,0.9999999999999978
ratingclicks_within,48614,Low,Frustration,11,9.356,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Effort,6,3.3381,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Efficient,14,2.7968,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Depend,8,7.4636,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Meaning,14,2.8805,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Physical,2,3.0639,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Mental,4,2.8622,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Performance,1,6.414,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Pleasure,11,3.5808,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Low,Temporal,3,4.0725,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Depend,4,5.2307,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Frustration,5,3.0641,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Pleasure,9,1.8976,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Meaning,8,1.3349,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Physical,4,1.6792,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Efficient,13,2.8053,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Mental,4,1.9801,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Temporal,4,1.3808,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Effort,4,2.4797,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,Medium,Performance,2,4.0638,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Pleasure,5,1.5805,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Performance,2,2.4091,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Efficient,12,2.8019,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Mental,4,0.9321,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Physical,4,0.9772,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Meaning,8,2.2479,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Depend,6,3.964,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Effort,4,3.9135,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Frustration,5,1.6477,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48614,High,Temporal,3,1.3137,Decreasing,-2,-1,-1.0000000000000009
ratingclicks_within,48656,Low,Temporal,11,5.4143,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Mental,3,3.7427,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Meaning,10,4.5706,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Depend,5,9.1868,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Efficient,10,4.687,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Physical,5,3.601,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Pleasure,11,3.8512,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Performance,3,3.6032,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Frustration,16,3.9371,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Low,Effort,5,3.6874,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Pleasure,6,12.3305,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Effort,11,2.8954,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Depend,4,2.961,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Efficient,7,14.7137,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Performance,7,3.5365,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Temporal,5,5.0644,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Physical,8,2.0317,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Mental,9,3.2071,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Meaning,6,1.6519,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,Medium,Frustration,18,3.7313,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Efficient,6,8.1306,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Performance,9,19.3117,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Meaning,7,6.0874,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Depend,6,2.713,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Mental,8,4.6475,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Physical,5,16.6932,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Effort,7,10.0979,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Frustration,16,1.9612,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Temporal,5,1.7079,Mixed,2,1,0.9999999999999984
ratingclicks_within,48656,High,Pleasure,4,10.8098,Mixed,2,1,0.9999999999999984
ratingclicks_within,48664,Low,Effort,5,12.0773,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Frustration,12,9.1119,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Performance,4,4.6769,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Temporal,10,6.8117,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Physical,6,4.5958,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Pleasure,10,41.1306,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Efficient,14,4.6952,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Mental,10,2.447,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Meaning,11,5.2283,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Low,Depend,11,15.2122,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Meaning,8,4.7933,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Mental,9,3.4451,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Efficient,11,2.9109,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Performance,3,2.6958,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Temporal,9,3.3955,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Depend,11,3.2617,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Frustration,5,3.547,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Pleasure,11,3.1284,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Effort,11,2.1293,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,Medium,Physical,8,1.7792,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Efficient,8,18.3111,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Frustration,11,2.1957,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Meaning,14,3.5627,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Pleasure,10,9.5802,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Temporal,15,7.6453,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Depend,8,7.8443,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Performance,8,5.1796,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Physical,10,1.4291,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Effort,8,2.4811,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48664,High,Mental,12,1.5296,Mixed,3,1.5,1.4999999999999976
ratingclicks_within,48666,Low,Mental,5,10.8798,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Frustration,13,6.3451,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Meaning,8,9.5536,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Efficient,6,4.6941,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Depend,4,14.8472,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Temporal,3,8.4874,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Performance,1,13.8521,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Effort,3,6.1959,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Physical,4,3.6593,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Low,Pleasure,2,3.4004,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Pleasure,5,6.3814,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Efficient,4,2.7178,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Performance,3,6.4614,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Mental,3,1.9005,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Physical,3,1.8027,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Frustration,13,4.318,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Depend,2,3.6611,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Temporal,10,9.4353,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Meaning,2,2.1173,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,Medium,Effort,3,5.0193,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Efficient,2,2.5951,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Effort,5,4.1744,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Depend,3,5.1365,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Temporal,7,8.5932,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Mental,2,3.2163,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Performance,4,3.0166,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Physical,3,3.0184,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Meaning,3,3.9751,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Pleasure,3,2.9944,Increasing,2,1,0.9999999999999997
ratingclicks_within,48666,High,Frustration,10,5.1495,Increasing,2,1,0.9999999999999997
ratingclicks_within,48728,Low,Physical,12,8.944,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Mental,15,1.8106,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Temporal,9,2.6453,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Meaning,10,1.7966,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Efficient,12,1.312,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Frustration,11,1.2793,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Depend,9,1.0569,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Effort,9,2.6788,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Performance,14,2.7619,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Low,Pleasure,14,1.2961,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Temporal,12,2.1124,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Efficient,13,1.0453,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Pleasure,11,1.5278,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Physical,14,2.0455,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Depend,15,1.0302,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Meaning,14,0.4294,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Mental,14,0.6271,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Performance,13,1.0444,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Frustration,11,1.2777,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,Medium,Effort,9,1.5275,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Pleasure,9,1.9779,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Meaning,13,3.3444,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Frustration,12,1.2113,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Physical,12,1.695,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Depend,13,2.4956,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Efficient,14,1.8939,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Temporal,9,0.6464,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Mental,13,1.7785,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Performance,13,1.6105,Increasing,4,2,1.9999999999999987
ratingclicks_within,48728,High,Effort,13,1.5119,Increasing,4,2,1.9999999999999987
ratingclicks_within,48876,Low,Mental,4,3.509,Mixed,2,1,1
ratingclicks_within,48876,Low,Effort,3,2.301,Mixed,2,1,1
ratingclicks_within,48876,Low,Efficient,14,1.539,Mixed,2,1,1
ratingclicks_within,48876,Low,Pleasure,19,1.617,Mixed,2,1,1
ratingclicks_within,48876,Low,Depend,21,7.667,Mixed,2,1,1
ratingclicks_within,48876,Low,Performance,17,1.891,Mixed,2,1,1
ratingclicks_within,48876,Low,Temporal,4,2.484,Mixed,2,1,1
ratingclicks_within,48876,Low,Meaning,9,1.452,Mixed,2,1,1
ratingclicks_within,48876,Low,Physical,2,1.974,Mixed,2,1,1
ratingclicks_within,48876,Low,Frustration,1,1.867,Mixed,2,1,1
ratingclicks_within,48876,Medium,Depend,8,1.885,Mixed,2,1,1
ratingclicks_within,48876,Medium,Efficient,6,3.651,Mixed,2,1,1
ratingclicks_within,48876,Medium,Frustration,7,0.734,Mixed,2,1,1
ratingclicks_within,48876,Medium,Performance,20,1.341,Mixed,2,1,1
ratingclicks_within,48876,Medium,Temporal,4,1.576,Mixed,2,1,1
ratingclicks_within,48876,Medium,Effort,6,1.194,Mixed,2,1,1
ratingclicks_within,48876,Medium,Pleasure,9,2.087,Mixed,2,1,1
ratingclicks_within,48876,Medium,Physical,1,1.168,Mixed,2,1,1
ratingclicks_within,48876,Medium,Meaning,6,1.284,Mixed,2,1,1
ratingclicks_within,48876,Medium,Mental,5,1.473,Mixed,2,1,1
ratingclicks_within,48876,High,Effort,5,2.609,Mixed,2,1,1
ratingclicks_within,48876,High,Meaning,2,1.157,Mixed,2,1,1
ratingclicks_within,48876,High,Pleasure,1,1.306,Mixed,2,1,1
ratingclicks_within,48876,High,Mental,3,1.053,Mixed,2,1,1
ratingclicks_within,48876,High,Frustration,15,1.908,Mixed,2,1,1
ratingclicks_within,48876,High,Temporal,6,1.153,Mixed,2,1,1
ratingclicks_within,48876,High,Efficient,4,0.971,Mixed,2,1,1
ratingclicks_within,48876,High,Physical,3,0.773,Mixed,2,1,1
ratingclicks_within,48876,High,Depend,20,2.455,Mixed,2,1,1
ratingclicks_within,48876,High,Performance,17,1.541,Mixed,2,1,1
ratingclicks_within,49411,Low,Meaning,16,3.7617,Increasing,10,5,4.999999999999998
ratingclicks_within,49411,Low,Temporal,17,4.3632,Increasing,10,5,4.999999999999998
ratingclicks_within,49411,Low,Mental,15,3.4621,Increasing,10,5,4.999999999999998
ratingclicks_within,49411,Low,Effort,5,4.2606,Increasing,10,5,4.999999999999998
