perspective,id,rt,gender,nasa_tlx,effort_steps,condition,trial,effort_level,rating,steps_req,age,adjusted_overall,experiment_name,effort_ans,scale_type
Observe,34750,0.6668,Female,52,30,Value,9,Low,1.528395062,NA,21,NA,effortobserve,30,Value
Observe,34750,0.9271,Female,52,100,Value,10,Medium,1.162962963,NA,21,NA,effortobserve,100,Value
Observe,34750,0.5613,Female,52,30,Value,11,Low,1.039506173,NA,21,NA,effortobserve,30,Value
Observe,34750,0.6166,Female,52,270,Value,12,High,1.419753086,NA,21,NA,effortobserve,270,Value
Observe,34750,0.9907,Female,52,100,Value,13,Medium,1.286419753,NA,21,NA,effortobserve,100,Value
Observe,34750,1.6359,Female,52,270,Value,14,High,1.735802469,NA,21,NA,effortobserve,270,Value
Observe,34750,1.452,Female,52,30,Value,15,Low,1,NA,21,NA,effortobserve,30,Value
Observe,34750,0.6835,Female,52,270,Value,16,High,1.138271605,NA,21,NA,effortobserve,270,Value
Observe,34750,0.5619,Female,52,30,Value,17,Low,1.039506173,NA,21,NA,effortobserve,30,Value
Observe,34750,1.5163,Female,52,100,Value,18,Medium,1.009876543,NA,21,NA,effortobserve,100,Value
Observe,34819,9.57,Female,140,30,Value,1,Low,1,NA,20,NA,effortobserve,30,Value
Observe,34819,6.047,Female,140,100,Value,2,Medium,1.08,NA,20,NA,effortobserve,100,Value
Observe,34819,7.395,Female,140,270,Value,3,High,1.068148148,NA,20,NA,effortobserve,270,Value
Observe,34819,1.346,Female,140,30,Value,4,Low,1.002962963,NA,20,NA,effortobserve,30,Value
Observe,34819,1.825,Female,140,270,Value,5,High,1.056296296,NA,20,NA,effortobserve,270,Value
Observe,34819,1.247,Female,140,100,Value,6,Medium,1.625185185,NA,20,NA,effortobserve,100,Value
Observe,34819,1.507,Female,140,270,Value,7,High,1.162962963,NA,20,NA,effortobserve,270,Value
Observe,34819,1.726,Female,140,100,Value,8,Medium,1.737777778,NA,20,NA,effortobserve,100,Value
Observe,34819,3.412,Female,140,30,Value,9,Low,1.026666667,NA,20,NA,effortobserve,30,Value
Observe,34819,1.524,Female,140,100,Value,10,Medium,1.008888889,NA,20,NA,effortobserve,100,Value
Observe,34819,2.063,Female,140,30,Value,11,Low,2.06962963,NA,20,NA,effortobserve,30,Value
Observe,34819,2.394,Female,140,270,Value,12,High,1.216296296,NA,20,NA,effortobserve,270,Value
Observe,34819,1.613,Female,140,100,Value,13,Medium,2.063703704,NA,20,NA,effortobserve,100,Value
Observe,34819,1.544,Female,140,270,Value,14,High,1.8088888890000001,NA,20,NA,effortobserve,270,Value
Observe,34819,1.806,Female,140,30,Value,15,Low,1.613333333,NA,20,NA,effortobserve,30,Value
Observe,34819,0.889,Female,140,270,Value,16,High,2.028148148,NA,20,NA,effortobserve,270,Value
Observe,34819,2.274,Female,140,30,Value,17,Low,1.002962963,NA,20,NA,effortobserve,30,Value
Observe,34819,1.158,Female,140,100,Value,18,Medium,1.334814815,NA,20,NA,effortobserve,100,Value
Observe,34951,7.0909,Female,40,30,Value,1,Low,3.000181568,NA,20,NA,effortobserve,30,Value
Observe,34951,1.8657,Female,40,100,Value,2,Medium,1.026335901,NA,20,NA,effortobserve,100,Value
Observe,34951,1.2977,Female,40,270,Value,3,High,2.793157552,NA,20,NA,effortobserve,270,Value
Observe,34951,1.5288,Female,40,30,Value,4,Low,1.041052698,NA,20,NA,effortobserve,30,Value
Observe,34951,0.679,Female,40,270,Value,5,High,2.828668258,NA,20,NA,effortobserve,270,Value
Observe,34951,2.0024,Female,40,100,Value,6,Medium,1.011496672,NA,20,NA,effortobserve,100,Value
Observe,34951,1.4782,Female,40,270,Value,7,High,2.819979022,NA,20,NA,effortobserve,270,Value
Observe,34951,1.2467,Female,40,100,Value,8,Medium,1.012981409,NA,20,NA,effortobserve,100,Value
Observe,34951,1.9118,Female,40,30,Value,9,Low,1.010370732,NA,20,NA,effortobserve,30,Value
Observe,34951,0.9289,Female,40,100,Value,10,Medium,1.005947989,NA,20,NA,effortobserve,100,Value
Observe,34951,1.0825,Female,40,30,Value,11,Low,1.073766638,NA,20,NA,effortobserve,30,Value
Observe,34951,3.94,Female,40,270,Value,12,High,2.764097946,NA,20,NA,effortobserve,270,Value
Observe,34951,1.5117,Female,40,100,Value,13,Medium,1.019076244,NA,20,NA,effortobserve,100,Value
Observe,34951,1.3483,Female,40,270,Value,14,High,2.811044198,NA,20,NA,effortobserve,270,Value
Observe,34951,1.2617,Female,40,30,Value,15,Low,1.067730396,NA,20,NA,effortobserve,30,Value
Observe,34951,1.4828,Female,40,270,Value,16,High,2.788595197,NA,20,NA,effortobserve,270,Value
Observe,34951,1.6319,Female,40,30,Value,17,Low,1.049632523,NA,20,NA,effortobserve,30,Value
Observe,34951,1.614,Female,40,100,Value,18,Medium,1.057430917,NA,20,NA,effortobserve,100,Value
Observe,34958,3.668,Female,100,30,Liking,1,Low,1.957037037,NA,21,NA,effortobserve,30,Liking
Observe,34958,3.046,Female,100,100,Liking,2,Medium,3.011851852,NA,21,NA,effortobserve,100,Liking
Observe,34958,2.602,Female,100,270,Liking,3,High,1.986666667,NA,21,NA,effortobserve,270,Liking
Observe,34958,1.119,Female,100,30,Liking,4,Low,4.007407407,NA,21,NA,effortobserve,30,Liking
Observe,34958,1.761,Female,100,270,Liking,5,High,2.976296296,NA,21,NA,effortobserve,270,Liking
Observe,34958,1.283,Female,100,100,Liking,6,Medium,4.997037037,NA,21,NA,effortobserve,100,Liking
Observe,34958,0.79,Female,100,270,Liking,7,High,4.054814815,NA,21,NA,effortobserve,270,Liking
Observe,34958,2.281,Female,100,100,Liking,8,Medium,4.025185185,NA,21,NA,effortobserve,100,Liking
Observe,34958,0.932,Female,100,30,Liking,9,Low,4.031111111,NA,21,NA,effortobserve,30,Liking
Observe,34958,0.867,Female,100,100,Liking,10,Medium,3.995555556,NA,21,NA,effortobserve,100,Liking
Observe,34958,1.816,Female,100,30,Liking,11,Low,4.991111111,NA,21,NA,effortobserve,30,Liking
Observe,34958,2.184,Female,100,270,Liking,12,High,1.998518519,NA,21,NA,effortobserve,270,Liking
Observe,34958,2.12,Female,100,100,Liking,13,Medium,2.01037037,NA,21,NA,effortobserve,100,Liking
Observe,34958,2.197,Female,100,270,Liking,14,High,4.937777778,NA,21,NA,effortobserve,270,Liking
Observe,34958,2.082,Female,100,30,Liking,15,Low,4.031111111,NA,21,NA,effortobserve,30,Liking
Observe,34958,1.665,Female,100,270,Liking,16,High,4.955555556,NA,21,NA,effortobserve,270,Liking
Observe,34958,1.479,Female,100,30,Liking,17,Low,3.977777778,NA,21,NA,effortobserve,30,Liking
Observe,34958,1.815,Female,100,100,Liking,18,Medium,4.001481481,NA,21,NA,effortobserve,100,Liking
Observe,35271,9.6375,Female,119,30,Value,1,Low,2.997962963,NA,20,NA,effortobserve,30,Value
Observe,35271,4.9299,Female,119,100,Value,2,Medium,3.981851852,NA,20,NA,effortobserve,100,Value
Observe,35271,1.5144,Female,119,270,Value,3,High,4.434236111,NA,20,NA,effortobserve,270,Value
Observe,35271,1.311,Female,119,30,Value,4,Low,1.969768519,NA,20,NA,effortobserve,30,Value
Observe,35271,1.1729,Female,119,270,Value,5,High,4.471296296,NA,20,NA,effortobserve,270,Value
Observe,35271,1.4372,Female,119,100,Value,6,Medium,3.008564815,NA,20,NA,effortobserve,100,Value
Observe,35271,2.2577,Female,119,270,Value,7,High,2.670231481,NA,20,NA,effortobserve,270,Value
Observe,35271,0.6279,Female,119,100,Value,8,Medium,2.270925926,NA,20,NA,effortobserve,100,Value
Observe,35271,1.6027,Female,119,30,Value,9,Low,2.416921296,NA,20,NA,effortobserve,30,Value
Observe,35271,1.262,Female,119,100,Value,10,Medium,2.536782407,NA,20,NA,effortobserve,100,Value
Observe,35271,0.904,Female,119,30,Value,11,Low,4.153726852,NA,20,NA,effortobserve,30,Value
Observe,35271,2.7251,Female,119,270,Value,12,High,3.681064815,NA,20,NA,effortobserve,270,Value
Observe,35271,0.8541,Female,119,100,Value,13,Medium,3.912685185,NA,20,NA,effortobserve,100,Value
Observe,35271,0.7451,Female,119,270,Value,14,High,4.345717593,NA,20,NA,effortobserve,270,Value
Observe,35271,0.6747,Female,119,30,Value,15,Low,1.023958333,NA,20,NA,effortobserve,30,Value
Observe,35271,0.7027,Female,119,270,Value,16,High,3.196064815,NA,20,NA,effortobserve,270,Value
Observe,35271,0.5801,Female,119,30,Value,17,Low,2.603217593,NA,20,NA,effortobserve,30,Value
Observe,35271,1.2303,Female,119,100,Value,18,Medium,1.768981481,NA,20,NA,effortobserve,100,Value
Observe,35879,8.7507,Other,141,30,Liking,1,Low,2.998619792,NA,19,NA,effortobserve,30,Liking
Observe,35879,4.0187,Other,141,100,Liking,2,Medium,2.998125,NA,19,NA,effortobserve,100,Liking
Observe,35879,1.9443,Other,141,270,Liking,3,High,2.980208333,NA,19,NA,effortobserve,270,Liking
Observe,35879,3.0882,Other,141,30,Liking,4,Low,3.976744792,NA,19,NA,effortobserve,30,Liking
Observe,35879,1.9317,Other,141,270,Liking,5,High,2.04265625,NA,19,NA,effortobserve,270,Liking
Observe,35879,1.633,Other,141,100,Liking,6,Medium,1.890390625,NA,19,NA,effortobserve,100,Liking
Observe,35879,2.3594,Other,141,270,Liking,7,High,3.151223958,NA,19,NA,effortobserve,270,Liking
Observe,35879,1.6353,Other,141,100,Liking,8,Medium,2.880885417,NA,19,NA,effortobserve,100,Liking
Observe,35879,0.6465,Other,141,30,Liking,9,Low,1.392161458,NA,19,NA,effortobserve,30,Liking
Observe,35879,2.8693,Other,141,100,Liking,10,Medium,3.766380208,NA,19,NA,effortobserve,100,Liking
Observe,35879,1.257,Other,141,30,Liking,11,Low,3.300182292,NA,19,NA,effortobserve,30,Liking
Observe,35879,3.4951,Other,141,270,Liking,12,High,3.60625,NA,19,NA,effortobserve,270,Liking
Observe,35879,2.8742,Other,141,100,Liking,13,Medium,3.143229167,NA,19,NA,effortobserve,100,Liking
Observe,35879,1.1273,Other,141,270,Liking,14,High,2.729869792,NA,19,NA,effortobserve,270,Liking
Observe,35879,0.8013,Other,141,30,Liking,15,Low,1.714088542,NA,19,NA,effortobserve,30,Liking
Observe,35879,0.8171,Other,141,270,Liking,16,High,4.6953125,NA,19,NA,effortobserve,270,Liking
Observe,35879,0.5832,Other,141,30,Liking,17,Low,2.758515625,NA,19,NA,effortobserve,30,Liking
Observe,35879,0.6173,Other,141,100,Liking,18,Medium,3.321848958,NA,19,NA,effortobserve,100,Liking
Observe,36207,3.069,Female,152,30,Value,1,Low,1.115555556,NA,19,NA,effortobserve,30,Value
Observe,36207,2.708,Female,152,100,Value,2,Medium,1.565925926,NA,19,NA,effortobserve,100,Value
Observe,36207,3.564,Female,152,270,Value,3,High,2.004444444,NA,19,NA,effortobserve,270,Value
Observe,36207,2.48,Female,152,30,Value,4,Low,1.121481481,NA,19,NA,effortobserve,30,Value
Observe,36207,2.18,Female,152,270,Value,5,High,2.38962963,NA,19,NA,effortobserve,270,Value
Observe,36207,2.296,Female,152,100,Value,6,Medium,1.702222222,NA,19,NA,effortobserve,100,Value
Observe,36207,2.363,Female,152,270,Value,7,High,2.099259259,NA,19,NA,effortobserve,270,Value
Observe,36207,1.978,Female,152,100,Value,8,Medium,1.571851852,NA,19,NA,effortobserve,100,Value
Observe,36207,0.712,Female,152,30,Value,9,Low,1.068148148,NA,19,NA,effortobserve,30,Value
Observe,36207,1.546,Female,152,100,Value,10,Medium,1.613333333,NA,19,NA,effortobserve,100,Value
Observe,36207,1.197,Female,152,30,Value,11,Low,1.115555556,NA,19,NA,effortobserve,30,Value
Observe,36207,0.847,Female,152,270,Value,12,High,2.851851852,NA,19,NA,effortobserve,270,Value
Observe,36207,1.129,Female,152,100,Value,13,Medium,2.715555556,NA,19,NA,effortobserve,100,Value
Observe,36207,1.213,Female,152,270,Value,14,High,4.066666667,NA,19,NA,effortobserve,270,Value
Observe,36207,1.764,Female,152,30,Value,15,Low,1.056296296,NA,19,NA,effortobserve,30,Value
Observe,36207,1.779,Female,152,270,Value,16,High,2.946666667,NA,19,NA,effortobserve,270,Value
Observe,36207,2.346,Female,152,30,Value,17,Low,1.074074074,NA,19,NA,effortobserve,30,Value
Observe,36207,1.497,Female,152,100,Value,18,Medium,2.573333333,NA,19,NA,effortobserve,100,Value
Observe,36223,8.1163,Female,266,30,Value,1,Low,3.065041474,NA,23,NA,effortobserve,30,Value
Observe,36223,5.4008,Female,266,100,Value,2,Medium,3.020326666,NA,23,NA,effortobserve,100,Value
Observe,36223,0.9414,Female,266,270,Value,3,High,4.026332827,NA,23,NA,effortobserve,270,Value
Observe,36223,2.9521,Female,266,30,Value,4,Low,3.985862751,NA,23,NA,effortobserve,100,Value
Observe,36223,2.7421,Female,266,270,Value,5,High,4.058840905,NA,23,NA,effortobserve,270,Value
Observe,36223,6.3491,Female,266,100,Value,6,Medium,2.974630474,NA,23,NA,effortobserve,100,Value
Observe,36223,8.4172,Female,266,270,Value,7,High,1.997915762,NA,23,NA,effortobserve,270,Value
Observe,36223,3.8325,Female,266,100,Value,8,Medium,1.027197868,NA,23,NA,effortobserve,100,Value
Observe,36223,2.0072,Female,266,30,Value,9,Low,1.088759886,NA,23,NA,effortobserve,30,Value
Observe,36223,1.4011,Female,266,100,Value,10,Medium,2.137978033,NA,23,NA,effortobserve,100,Value
Observe,36223,0.709,Female,266,30,Value,11,Low,1.09502345,NA,23,NA,effortobserve,30,Value
Observe,36223,3.0326,Female,266,270,Value,12,High,3.449872203,NA,23,NA,effortobserve,270,Value
Observe,36223,2.5431,Female,266,100,Value,13,Medium,2.012938549,NA,23,NA,effortobserve,100,Value
Observe,36223,1.2671,Female,266,270,Value,14,High,4.187890625,NA,23,NA,effortobserve,270,Value
Observe,36223,1.8409,Female,266,30,Value,15,Low,1.058050612,NA,23,NA,effortobserve,30,Value
Observe,36223,4.3676,Female,266,270,Value,16,High,3.168174913,NA,23,NA,effortobserve,270,Value
Observe,36223,2.1409,Female,266,30,Value,17,Low,1.129778827,NA,23,NA,effortobserve,30,Value
Observe,36223,1.2212,Female,266,100,Value,18,Medium,2.068667716,NA,23,NA,effortobserve,100,Value
Observe,36396,4.0108,Female,265,30,Value,1,Low,1.019468316,NA,20,NA,effortobserve,30,Value
Observe,36396,1.42,Female,265,100,Value,2,Medium,1.543037471,NA,20,NA,effortobserve,100,Value
Observe,36396,1.0764,Female,265,270,Value,3,High,1.668968099,NA,20,NA,effortobserve,270,Value
Observe,36396,1.0239,Female,265,30,Value,4,Low,1.039032841,NA,20,NA,effortobserve,30,Value
Observe,36396,0.6416,Female,265,270,Value,5,High,2.004992043,NA,20,NA,effortobserve,270,Value
Observe,36396,0.7547,Female,265,100,Value,6,Medium,2.33411169,NA,20,NA,effortobserve,100,Value
Observe,36396,0.7908,Female,265,270,Value,7,High,2.890613788,NA,20,NA,effortobserve,270,Value
Observe,36396,0.6868,Female,265,100,Value,8,Medium,2.586807002,NA,20,NA,effortobserve,100,Value
Observe,36396,2.1932,Female,265,30,Value,9,Low,1.585754123,NA,20,NA,effortobserve,30,Value
Observe,36396,0.7429,Female,265,100,Value,10,Medium,2.341360677,NA,20,NA,effortobserve,100,Value
Observe,36396,1.9217,Female,265,30,Value,11,Low,2.326567564,NA,20,NA,effortobserve,30,Value
Observe,36396,1.606,Female,265,270,Value,12,High,3.234070095,NA,20,NA,effortobserve,270,Value
Observe,36396,0.7096,Female,265,100,Value,13,Medium,1.890938947,NA,20,NA,effortobserve,100,Value
Observe,36396,2.3234,Female,265,270,Value,14,High,2.299162688,NA,20,NA,effortobserve,270,Value
Observe,36396,0.8611,Female,265,30,Value,15,Low,1.011288339,NA,20,NA,effortobserve,30,Value
Observe,36396,0.4871,Female,265,270,Value,16,High,2.608255932,NA,20,NA,effortobserve,270,Value
Observe,36396,0.5895,Female,265,30,Value,17,Low,2.11768627,NA,20,NA,effortobserve,30,Value
Observe,36396,0.5924,Female,265,100,Value,18,Medium,1.997309028,NA,20,NA,effortobserve,100,Value
Observe,36599,4.1469,Male,162,30,Value,1,Low,1.025925926,NA,22,NA,effortobserve,30,Value
Observe,36599,3.1365,Male,162,100,Value,2,Medium,1.985185185,NA,22,NA,effortobserve,100,Value
Observe,36599,1.6306,Male,162,270,Value,3,High,2.988888889,NA,22,NA,effortobserve,270,Value
Observe,36599,0.8218,Male,162,30,Value,4,Low,1,NA,22,NA,effortobserve,30,Value
Observe,36599,2.143,Male,162,270,Value,5,High,2.940740741,NA,22,NA,effortobserve,270,Value
Observe,36599,0.9634,Male,162,100,Value,6,Medium,2.088888889,NA,22,NA,effortobserve,100,Value
Observe,36599,1.5993,Male,162,270,Value,7,High,2.988888889,NA,22,NA,effortobserve,270,Value
Observe,36599,0.9219,Male,162,100,Value,8,Medium,1.996296296,NA,22,NA,effortobserve,100,Value
Observe,36599,1.2855,Male,162,30,Value,9,Low,1,NA,22,NA,effortobserve,30,Value
Observe,36599,2.0023,Male,162,100,Value,10,Medium,2.014814815,NA,22,NA,effortobserve,100,Value
Observe,36599,2.169,Male,162,30,Value,11,Low,1,NA,22,NA,effortobserve,30,Value
Observe,36599,3.7684,Male,162,270,Value,12,High,2.292592593,NA,22,NA,effortobserve,270,Value
Observe,36599,2.8326,Male,162,100,Value,13,Medium,2,NA,22,NA,effortobserve,100,Value
Observe,36599,1.435,Male,162,270,Value,14,High,2.688888889,NA,22,NA,effortobserve,270,Value
Observe,36599,4.121,Male,162,30,Value,15,Low,1,NA,22,NA,effortobserve,30,Value
Observe,36599,1.2341,Male,162,270,Value,16,High,2.755555556,NA,22,NA,effortobserve,270,Value
Observe,36599,2.5149,Male,162,30,Value,17,Low,1,NA,22,NA,effortobserve,30,Value
Observe,36599,0.8496,Male,162,100,Value,18,Medium,2.007407407,NA,22,NA,effortobserve,100,Value
Observe,37398,7.5196,Male,93,30,Value,1,Low,3.004938196,NA,21,NA,effortobserve,30,Value
Observe,37398,3.2841,Male,93,100,Value,2,Medium,3.039506324,NA,21,NA,effortobserve,100,Value
Observe,37398,1.2834,Male,93,270,Value,3,High,4.007407483,NA,21,NA,effortobserve,270,Value
Observe,37398,1.5928,Male,93,30,Value,4,Low,3.99753109,NA,21,NA,effortobserve,30,Value
Observe,37398,1.5793,Male,93,270,Value,5,High,4.940740891,NA,21,NA,effortobserve,270,Value
Observe,37398,2.1324,Male,93,100,Value,6,Medium,4.012345679,NA,21,NA,effortobserve,100,Value
Observe,37398,1.6885,Male,93,270,Value,7,High,4.980247215,NA,21,NA,effortobserve,270,Value
Observe,37398,0.8707,Male,93,100,Value,8,Medium,3.029629554,NA,21,NA,effortobserve,100,Value
Observe,37398,0.9023,Male,93,30,Value,9,Low,1.977777928,NA,21,NA,effortobserve,30,Value
Observe,37398,5.8719,Male,93,100,Value,10,Medium,2.600000075,NA,21,NA,effortobserve,100,Value
Observe,37398,2.0369,Male,93,30,Value,11,Low,1.241975384,NA,21,NA,effortobserve,30,Value
Observe,37398,3.4356,Male,93,270,Value,12,High,4.437036962,NA,21,NA,effortobserve,270,Value
Observe,37398,2.7584,Male,93,100,Value,13,Medium,2.659259184,NA,21,NA,effortobserve,100,Value
Observe,37398,1.1065,Male,93,270,Value,14,High,4.545679163,NA,21,NA,effortobserve,270,Value
Observe,37398,2.0668,Male,93,30,Value,15,Low,1.158024729,NA,21,NA,effortobserve,30,Value
Observe,37398,4.012,Male,93,270,Value,16,High,2.669135953,NA,21,NA,effortobserve,270,Value
Observe,37398,4.8148,Male,93,30,Value,17,Low,1.49382716,NA,21,NA,effortobserve,30,Value
Observe,37398,3.7906,Male,93,100,Value,18,Medium,2.713580473,NA,21,NA,effortobserve,100,Value
Observe,37805,3.1092,Female,102,30,Liking,1,Low,4.973768446,NA,22,NA,effortobserve,30,Liking
Observe,37805,2.8405,Female,102,100,Liking,2,Medium,4.921115451,NA,22,NA,effortobserve,100,Liking
Observe,37805,2.0517,Female,102,270,Liking,3,High,1.021267361,NA,22,NA,effortobserve,270,Liking
Observe,37805,1.9185,Female,102,30,Liking,4,Low,3.952880859,NA,22,NA,effortobserve,30,Liking
Observe,37805,1.5006,Female,102,270,Liking,5,High,3.975992839,NA,22,NA,effortobserve,270,Liking
Observe,37805,1.4671,Female,102,100,Liking,6,Medium,2.053765191,NA,22,NA,effortobserve,100,Liking
Observe,37805,1.0417,Female,102,270,Liking,7,High,1.021701389,NA,22,NA,effortobserve,270,Liking
Observe,37805,0.7314,Female,102,100,Liking,8,Medium,2.991780599,NA,22,NA,effortobserve,100,Liking
Observe,37805,0.7053,Female,102,30,Liking,9,Low,2.016764323,NA,22,NA,effortobserve,30,Liking
Observe,37805,1.6508,Female,102,100,Liking,10,Medium,1.889648438,NA,22,NA,effortobserve,100,Liking
Observe,37805,0.7506,Female,102,30,Liking,11,Low,1.748453776,NA,22,NA,effortobserve,30,Liking
Observe,37805,1.2832,Female,102,270,Liking,12,High,1.703152127,NA,22,NA,effortobserve,270,Liking
Observe,37805,0.9387,Female,102,100,Liking,13,Medium,3.2523328990000002,NA,22,NA,effortobserve,100,Liking
Observe,37805,1.6245,Female,102,270,Liking,14,High,2.9816352,NA,22,NA,effortobserve,270,Liking
Observe,37805,0.6206,Female,102,30,Liking,15,Low,1.748372396,NA,22,NA,effortobserve,30,Liking
Observe,37805,1.4164,Female,102,270,Liking,16,High,2.13140191,NA,22,NA,effortobserve,270,Liking
Observe,37805,0.6584,Female,102,30,Liking,17,Low,2.206407335,NA,22,NA,effortobserve,30,Liking
Observe,37805,0.9163,Female,102,100,Liking,18,Medium,2.256673177,NA,22,NA,effortobserve,100,Liking
Observe,37812,5.0076,Male,52,30,Value,1,Low,1,NA,24,NA,effortobserve,30,Value
Observe,37812,6.6106,Male,52,100,Value,2,Medium,2.994496044,NA,24,NA,effortobserve,100,Value
Observe,37812,0.6719,Male,52,270,Value,3,High,4.007223942,NA,24,NA,effortobserve,270,Value
Observe,37812,2.6546,Male,52,30,Value,4,Low,1,NA,24,NA,effortobserve,30,Value
Observe,37812,4.9249,Male,52,270,Value,5,High,2.735810114,NA,24,NA,effortobserve,270,Value
Observe,37812,1.3659,Male,52,100,Value,6,Medium,1.029583763,NA,24,NA,effortobserve,100,Value
Observe,37812,0.946,Male,52,270,Value,7,High,2.796353629,NA,24,NA,effortobserve,270,Value
Observe,37812,2.1445,Male,52,100,Value,8,Medium,1.046095631,NA,24,NA,effortobserve,100,Value
Observe,37812,1.1476,Male,52,30,Value,9,Low,1,NA,24,NA,effortobserve,30,Value
Observe,37812,1.501,Male,52,100,Value,10,Medium,2.97248022,NA,24,NA,effortobserve,100,Value
